,Unnamed: 0,building_address,location,latitude,longitude
1866,4649,Strandvejen 71A København Ø,"71A, Strandvejen, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.718621999999996,12.57674
1867,4652,Frankrigshusene 11 København S,"11, Frankrigshusene, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.662509,12.607330000000001
1868,4653,Tycho Brahes Allé 25 København S,"25, Tycho Brahes Allé, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.655691000000004,12.612428
1869,4655,Nyelandsvej 4 Frederiksberg,"4, Nyelandsvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.682278000000004,12.533977
1870,4656,Dalføret 1 København S,"1, Dalføret, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.654951000000004,12.602594999999999
1871,4657,Engskiftevej 3 København Ø,"3, Engskiftevej, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.721039000000005,12.572694
1872,4658,Hf. Engvang 69 København S,,,
1873,4659,Sorrentovej 4 København S,"4, Sorrentovej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.65856899999999,12.620792
1874,4661,Lindeskellet 18 Frederiksberg,"Lindeskellet, Frederiksberg Kommune, Region Hovedstaden, 2500, Danmark",55.6706562,12.4967978
1875,4663,Strandøre 14 København Ø,"14, Strandøre, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.720128,12.581738
1876,4666,Sønder Boulevard 65 København V,"65, Sønder Boulevard, Kødbyen, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 1720, Danmark",55.665789000000004,12.551388000000001
1877,4667,Siamvej 14 København S,"14, Siamvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.65036,12.628825
1878,4668,Spurveskjul 9 Frederiksberg,"9, Spurveskjul, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.68531,12.511628
1879,4670,Tønnesvej 6 København S,"6, Tønnesvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.645728000000005,12.618371
1880,4671,Thorvaldsensvej 27 Frederiksberg C,"27, Thorvaldsensvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 1871, Danmark",55.68091,12.544953
1881,4673,Århus Plads 4 København Ø,"4, Århus Plads, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.70680600000001,12.583346
1882,4674,Siamvej 24 København S,"24, Siamvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.650634,12.630276
1883,4675,Klosterrisvej 10 København Ø,"10, Klosterrisvej, Emdrup, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.720016,12.552172
1884,4676,Mantuavej 8 København S,"8, Mantuavej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.655214,12.628257000000001
1885,4677,Teglstrupvej 17 København Ø,"17, Teglstrupvej, Emdrup, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.720278,12.554155
1886,4679,Azaleagangen 27 København S,"27, Azaleagangen, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.647684,12.595272999999999
1887,4680,Svinget 22 København S,"22, Svinget, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.664970999999994,12.595432
1888,4682,Randersgade 19 København Ø,"19, Randersgade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.703306000000005,12.581145
1889,4683,David Balfours Gade 5 København K,"5, David Balfours Gade, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 1402, Danmark",55.671589000000004,12.586313
1890,4687,Enghavevej 19 København V,"19, Enghavevej, Sorte Hest, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 1674, Danmark",55.670542000000005,12.546422
1891,4689,Berggreensgade 20 København Ø,"20, Berggreensgade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.715509999999995,12.57479
1892,4690,Hessensgade 29 København S,"29, Hessensgade, Margretheholm, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.664639,12.616237
1893,4692,Hvidkildevej 75 København NV,,,
1894,4693,Danasvej 6B Frederiksberg C,"Danasvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 1879, Danmark",55.67994470000001,12.5485799
1895,4695,Etonvej 30 København S,"30, Etonvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.639547,12.604961999999999
1896,4696,C.N. Petersens Vej 38 Frederiksberg,"38, C.N. Petersens Vej, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.681847999999995,12.502974
1897,4698,Brobergsgade 14 København K,"14, Brobergsgade, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 1427, Danmark",55.674896,12.597484
1898,4699,Hf. Kalvebod 89 København SV,,,
1899,4701,Hf. Engvang 115 København S,,,
1900,2392,Pragtstjernevej 4 København NV,,,
1901,2393,Herninggade 23 København Ø,"23, Herninggade, Marmormolen, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.708293000000005,12.587951
1902,2394,Sandbjerggade 44 København N,"44, Sandbjerggade, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.696433,12.539947999999999
1903,2396,Nordre Fasanvej 14B Frederiksberg,"14B, Nordre Fasanvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.680866,12.522844000000001
1904,2397,Magstræde 9 København K,"9, Magstræde, Kødbyen, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 1204, Danmark",55.676414,12.575747999999999
1905,2398,Bianco Lunos Alle 2B Frederiksberg C,"2B, Bianco Lunos Alle, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 1868, Danmark",55.677155000000006,12.540549
1906,2399,Rådmandsgade 46A København N,"46A, Rådmandsgade, Dagmargade Mimersgade Jagtvej Bragesgade, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.700584,12.552613000000001
1907,2401,Solsortvej 41 Frederiksberg,"41, Solsortvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.690616000000006,12.522632000000002
1908,2402,Jansvej 34 København S,"34, Jansvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.64381899999999,12.618122
1909,2404,Bentzonsvej 8 Frederiksberg,"8, Bentzonsvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.684153,12.528379
1910,2405,Ærøvej 7 Frederiksberg,"7, Ærøvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.688137,12.530228
1911,2406,Marstalsgade 40 København Ø,"40, Marstalsgade, Marmormolen, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.703978,12.589792
1912,2407,Jansvej 76 København S,"76, Jansvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.640333999999996,12.62009
1913,2408,Birkedommervej 21 København NV,,,
1914,2409,Thurøvej 11 Frederiksberg,"11, Thurøvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.68342,12.525715
1915,2410,Kongelundsvej 32 København S,"32, Kongelundsvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.640843000000004,12.588836
1916,2411,Peter Ipsens Allé 3 København NV,,,
1917,2412,Kinavej 8 København S,"8, Kinavej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.650703,12.627419
1918,2414,Oldfuxvej 24 København NV,,,
1919,2415,Tartinisvej 32 København SV,,,
1920,2416,Rådmand Steins Alle 25 Frederiksberg,"Rådmand Steins Alle, Frederiksberg Kommune, Region Hovedstaden, 2500, Danmark",55.672916099999995,12.4959189
1921,2417,Parmagade 38 København S,"38, Parmagade, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.653147,12.616002
1922,2419,Madvigs Alle 5 Frederiksberg C,"5, Madvigs Alle, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 1829, Danmark",55.67493399999999,12.540691
1923,2420,Oehlenschlægersgade 47 København V,"47, Oehlenschlægersgade, Sorte Hest, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 1663, Danmark",55.668651000000004,12.550129
1924,2421,Azaleavej 24 Frederiksberg,"Azaleavej, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.6712686,12.5133694
1925,2422,Dag Hammarskjölds Allé 42D København Ø,"42D, Dag Hammarskjölds Allé, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.696162,12.580385
1926,2423,Rolfsvej 14 Frederiksberg,"14, Rolfsvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.68346999999999,12.534550999999999
1927,2424,Bentzonsvej 41 Frederiksberg,"41, Bentzonsvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.686039,12.529442999999999
1928,2426,Hindustanvej 39 København S,"39, Hindustanvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.64751700000001,12.630313000000001
1929,2428,Händelsvej 6 København SV,,,
1930,2430,Kastrupvej 94 København S,"94, Kastrupvej, Kastrup, Tårnby Kommune, Region Hovedstaden, 2300, Danmark",55.652671999999995,12.619612
1931,2431,Birketinget 2F København S,"2F, Birketinget, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.656496999999995,12.600539999999999
1932,2432,Slejpnersgade 10 København N,"10, Slejpnersgade, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.70139399999999,12.543316
1933,2433,Æginavej 20 København S,"20, Æginavej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.64151999999999,12.623708
1934,2434,Vejlands Allé 149 København S,"149, Vejlands Allé, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.6422,12.590614
1935,2436,Florensvej 11 København S,"11, Florensvej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.657621999999996,12.62143
1936,2438,C.F. Richs Vej 112 Frederiksberg,"C.F. Richs Vej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.68749739999999,12.5098524
1937,2440,Italiensvej 2 København S,"2, Italiensvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.654081999999995,12.619326
1938,2443,Emdrup Mosevej 2 København NV,,,
1939,2444,Tønnesvej 20 København S,"20, Tønnesvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.64504,12.618713
1940,2445,Duevej 118 Frederiksberg,"118, Duevej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.6934,12.531257
1941,2446,Jyllandsvej 50 Frederiksberg,"Jyllandsvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.6768678,12.510976800000002
1942,2447,Marstalsgade 31 København Ø,"31, Marstalsgade, Marmormolen, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.704041000000004,12.588534
1943,2448,Kastanievej 5 Frederiksberg C,"5, Kastanievej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 1876, Danmark",55.67835600000001,12.543764
1944,2452,Abildgaardsgade 48 København Ø,"48, Abildgaardsgade, Kartoffelrækkerne, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.691818999999995,12.573752
1945,2453,Julius Bloms Gade 25 København N,"25, Julius Bloms Gade, Nørrebrogade Kronborggade jagtvej, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.694076,12.545397
1946,2455,Greisvej 11 København S,"11, Greisvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.644496,12.617635
1947,2456,Østerbrogade 54B København Ø,"54B, Østerbrogade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.697593000000005,12.579789
1948,2457,Ternevej 28 Frederiksberg,"28, Ternevej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.694511999999996,12.524137
1949,2458,Finsensvej 36C Frederiksberg,"36C, Finsensvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.681681000000005,12.515382
1950,2459,Åboulevard 46 København N,"46, Åboulevard, Kødbyen, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.68521,12.553542
1951,2461,Malakkavej 6 København S,"6, Malakkavej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.651786,12.626888000000001
1952,2462,Burmeistersgade 13 København K,"13, Burmeistersgade, Margretheholm, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 1429, Danmark",55.675587,12.598467999999999
1953,2463,Hessensgade 41 København S,"41, Hessensgade, Margretheholm, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.663999,12.616744
1954,2464,Andreas Bjørns Gade 18 København K,"18, Andreas Bjørns Gade, Margretheholm, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 1428, Danmark",55.675897,12.59822
1955,2466,Engvej 70 København S,"70, Engvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.654648,12.630187
1956,2467,Borups Allé 235D København NV,,,
1957,2470,Birkedommervej 20 København NV,,,
1958,2472,Frederiksberg Alle 43 Frederiksberg C,"43, Frederiksberg Alle, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 1820, Danmark",55.67378299999999,12.539858
1959,2473,Ørevadsvej 27 København NV,,,
1960,2474,Lombardigade 21 København S,"21, Lombardigade, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.654364,12.613643
1961,2476,Christian Winthers Vej 3B Frederiksberg C,"3B, Christian Winthers Vej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 1860, Danmark",55.68094,12.535045
1962,2477,Kingstonvej 5 København S,"5, Kingstonvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.640089,12.600338
1963,2478,Hastingsvej 45A København S,"45A, Hastingsvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.641905,12.60052
1964,2479,Ved Grænsen 51 Frederiksberg,"51, Ved Grænsen, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.683267,12.496222
1965,2480,Sandbjerggade 52 København N,"52, Sandbjerggade, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.696806,12.539956
1966,2482,Sommerstedgade 17 København V,"17, Sommerstedgade, Kødbyen, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 1718, Danmark",55.666306000000006,12.556583999999999
1967,2483,Mynstersvej 16 Frederiksberg C,"16, Mynstersvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 1827, Danmark",55.675612,12.544
1968,2485,Kretavej 17 København S,"17, Kretavej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.652923,12.619003
1969,2486,Siciliensgade 9 København S,"9, Siciliensgade, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.653038,12.618453
1970,2487,C.N. Petersens Vej 7 Frederiksberg,"C.N. Petersens Vej, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.6814073,12.5027677
1971,2488,Ungarnsgade 35 København S,"35, Ungarnsgade, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.662806999999994,12.614747999999999
1972,2489,Rådmand Steins Alle 15 Frederiksberg,"Rådmand Steins Alle, Frederiksberg Kommune, Region Hovedstaden, 2500, Danmark",55.672916099999995,12.4959189
1973,2491,Orgelbyggervej 12 København NV,,,
1974,2492,Åboulevard 14 København N,"14, Åboulevard, Kødbyen, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.683502000000004,12.556155
1975,2493,Kongelundsvej 104L København S,"104L, Kongelundsvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.634871999999994,12.585495
1976,2496,Hf. Engvang 16 København S,,,
1977,2497,Hjortholms Allé 19A København NV,,,
1978,2498,Kansasvej 15 København S,"15, Kansasvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.63415500000001,12.591491
1979,2499,Bispebjerg Parkallé 33 København NV,,,
1980,2501,Rodosvej 7C København S,"7C, Rodosvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.650653000000005,12.613709
1981,2502,Ane Katrines Vej 18 Frederiksberg,"18, Ane Katrines Vej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.691852000000004,12.535107
1982,2503,Hindegade 3 København K,"3, Hindegade, Frederiksstaden, København, Københavns Kommune, Region Hovedstaden, 1303, Danmark",55.685871,12.588396000000001
1983,2504,Christian Winthers Vej 4B Frederiksberg C,"4B, Christian Winthers Vej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 1860, Danmark",55.680409999999995,12.534864
1984,2506,Strandgade 44G København K,"44G, Strandgade, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 1401, Danmark",55.674758,12.592121
1985,2507,Rådmandsgade 40B København N,"40B, Rådmandsgade, Dagmargade Mimersgade Jagtvej Bragesgade, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.700033999999995,12.551727
1986,2508,Kildevænget 13 København Ø,"13, Kildevænget, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.719901,12.579459
1987,2509,Aksel Møllers Have 6 Frederiksberg,"6, Aksel Møllers Have, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.686104,12.532553
1988,2511,Kansasvej 23 København S,"23, Kansasvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.633596999999995,12.591358999999999
1989,2512,Hastingsvej 44 København S,"44, Hastingsvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.642125,12.599731
1990,2513,Adilsvej 11 Frederiksberg,"11, Adilsvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.684551,12.534928
1991,2514,Ørevadsvej 7 København NV,,,
1992,2516,Rugagervej 14 København S,"14, Rugagervej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.64386999999999,12.593253
1993,2517,Ramundsvej 33 København S,"33, Ramundsvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.653701,12.632835
1994,2518,Musholmgade 2 København Ø,"2, Musholmgade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.711743000000006,12.574932
1995,2519,Emdrupgårdsvej 7 København NV,,,
1996,2520,Nordre Frihavnsgade 88 København Ø,"88, Nordre Frihavnsgade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.70326899999999,12.587461
1997,2522,Vatnavej 28 København S,"28, Vatnavej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.650742,12.604313000000001
1998,2524,Gasværksvej 18A København V,"18A, Gasværksvej, Kødbyen, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 1656, Danmark",55.670705000000005,12.557113000000001
1999,2525,Wiedeweltsgade 7 København Ø,"7, Wiedeweltsgade, Kartoffelrækkerne, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.690337,12.574535000000001
2000,7006,Ålandsgade 32 København S,"32, Ålandsgade, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.66172099999999,12.607444000000001
2001,7007,Johan Kellers Vej 51 København SV,,,
2002,7008,Italiensvej 40A København S,"40A, Italiensvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.655023,12.624466
2003,7010,Finsensvej 36A Frederiksberg,"36A, Finsensvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.681658,12.515853
2004,7014,Badstuestræde 11 København K,"11, Badstuestræde, Kødbyen, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 1209, Danmark",55.677946999999996,12.575613
2005,7015,Rubingangen 56 København S,"56, Rubingangen, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.645818000000006,12.588997
2006,7017,Kaliforniensvej 17 København S,"17, Kaliforniensvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.634048,12.592953
2007,7020,Kornskyldvej 94 København S,"94, Kornskyldvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.630993000000004,12.585944
2008,7022,Banebrinken 95 København NV,,,
2009,7023,Pile Alle 5H Frederiksberg,"5H, Pile Alle, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.673283,12.533799
2010,7024,Nordre Frihavnsgade 77 København Ø,"77, Nordre Frihavnsgade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.703427000000005,12.586745
2011,7025,Rolfsvej 1 Frederiksberg,"1, Rolfsvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.682953000000005,12.535651
2012,7031,Falkoner Alle 18B Frederiksberg,"18B, Falkoner Alle, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.679908999999995,12.533984
2013,7032,Hallinsgade 28 København Ø,"28, Hallinsgade, Kartoffelrækkerne, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.693111,12.576042999999999
2014,7033,Sortedam Dossering 65A København Ø,"65A, Sortedam Dossering, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.694447,12.5724
2015,7036,Arkonagade 15 København V,"15, Arkonagade, Kødbyen, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 1726, Danmark",55.665293999999996,12.553234
2016,7039,Carl Th. Zahles Gade 12 København S,"12, Carl Th. Zahles Gade, Kødbyen, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.661863000000004,12.574126
2017,7041,Kongelundsvej 88H København S,"88H, Kongelundsvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.636511999999996,12.586404
2018,7042,Nordre Fasanvej 62 Frederiksberg,"62, Nordre Fasanvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.684895999999995,12.525606
2019,7043,Nyborggade 8 København Ø,"8, Nyborggade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.709635999999996,12.578846
2020,7046,Lærkebakken 5 København NV,,,
2021,7049,Slusevej 131 København S,"131, Slusevej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.628756,12.583942
2022,7050,Birmavej 8 København S,"8, Birmavej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.64555,12.627221
2023,7051,Rosbæksvej 3 København Ø,"3, Rosbæksvej, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.722492,12.576805
2024,7057,Ørholmgade 2 København N,"2, Ørholmgade, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.696089,12.540424
2025,7059,Japanvej 20 København S,"20, Japanvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.651568000000005,12.629153
2026,7062,Moltkesvej 61 Frederiksberg,"61, Moltkesvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.685908999999995,12.508274
2027,7064,Johan Kellers Vej 55 København SV,,,
2028,7067,Landemærket 49 København K,"49, Landemærket, Frederiksstaden, København, Københavns Kommune, Region Hovedstaden, 1119, Danmark",55.683052,12.577844
2029,7070,Hyttehusvej 7 København S,"7, Hyttehusvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.640696999999996,12.587527
2030,7074,Rørmosevej 11 København NV,,,
2031,7079,Stenlandsvej 16 København S,"16, Stenlandsvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.64178199999999,12.596186999999999
2032,7080,Ved Grænsen 76 Frederiksberg,"76, Ved Grænsen, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.683758999999995,12.496457000000001
2033,7081,Marsalavej 20 København S,"20, Marsalavej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.654171,12.627516
2034,7086,Halfdansgade 1 København S,"1, Halfdansgade, Kødbyen, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.66558199999999,12.575545
2035,7087,Ålandsgade 55 København S,"55, Ålandsgade, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.66198000000001,12.607615
2036,7088,Nattergalevej 60 København NV,,,
2037,7090,Freundsgade 11 København V,"11, Freundsgade, Carlsberg Byen, København, Københavns Kommune, Region Hovedstaden, 1775, Danmark",55.667922,12.536994
2038,7091,Voldmestergade 3 København Ø,"3, Voldmestergade, Kartoffelrækkerne, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.693268999999994,12.577392999999999
2039,7094,Korsørgade 30 København Ø,"30, Korsørgade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.707128000000004,12.58349
2040,7096,Amagerfælledvej 13 København S,"13, Amagerfælledvej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.667152,12.595486
2041,7099,Rosbæksvej 1 København Ø,"1, Rosbæksvej, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.722467,12.576982000000001
2042,7100,Mozartsvej 28 København SV,,,
2043,7101,Kaliforniensvej 26 København S,"26, Kaliforniensvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.633537,12.592042
2044,7104,Halfdansgade 5 København S,"5, Halfdansgade, Kødbyen, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.665423,12.575941
2045,7107,Kastrupvej 138 København S,"138, Kastrupvej, Kastrup, Tårnby Kommune, Region Hovedstaden, 2300, Danmark",55.648318,12.621456
2046,7108,Vibekegade 10 København Ø,"10, Vibekegade, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.706148,12.555531
2047,7109,C.F. Richs Vej 140 Frederiksberg,"C.F. Richs Vej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.68749739999999,12.5098524
2048,7112,Eskildsgade 42 København V,"42, Eskildsgade, Kødbyen, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 1657, Danmark",55.66985,12.556238
2049,7114,Kanslergade 2 København Ø,"2, Kanslergade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.707623,12.571424
2050,7115,Harsdorffsvej 6A Frederiksberg C,"6A, Harsdorffsvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 1874, Danmark",55.679423,12.546471
2051,7116,Kirkegårdsvej 11 København S,"11, Kirkegårdsvej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.65908100000001,12.611294000000001
2052,7118,Nordre Fasanvej 76 Frederiksberg,"76, Nordre Fasanvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.686176,12.526575999999999
2053,7120,Høyensgade 12 København Ø,"12, Høyensgade, Kartoffelrækkerne, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.692556,12.576324000000001
